Id,AvailableCredit,BookingIndex,BookingNumber,BookingProducts,BookingVisitors,CancelIfNotCheckedIn,CancelIfNotPaid,ChargeNow,ChargedExtraServices,CheckedInAt,CoworkerBillingName,CoworkerCheckedInAt,CoworkerCheckedOutAt,CoworkerCompanyName,CoworkerCoworkerType,CoworkerExtraServiceChargePeriod,CoworkerExtraServiceCurrencyCode,CoworkerExtraServiceIds,CoworkerExtraServicePrice,CoworkerExtraServiceTotalUses,CoworkerFullName,CoworkerId,CoworkerInvoiceCreditNote,CoworkerInvoiceDraft,CoworkerInvoiceId,CoworkerInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoiceVoid,CoworkerLandLine,CoworkerMobilePhone,CoworkerTeamNames,CreatedOn,CustomFields,DisableConfirmation,DiscountAmount,DiscountCode,DoNotUseBookingCredit,DynamicPriceAdjustment,EstimagedCost,EstimatedCost,EstimatedCostWithProducts,EstimatedExtraService,EstimatedProductCost,ExtraServiceId,ExtraServiceName,FloorPlanDeskId,FloorPlanDeskName,FromTime,IncludeZoomInvite,InternalNotes,Invoice,InvoiceDate,InvoiceNow,InvoiceThisCoworker,Invoiced,IsEvent,IsNew,IsTour,LastMinutePriceAdjustment,LocalizationDetails,MaxOccupancy,MinutesToStart,Notes,Online,OverridePrice,OverrideResourceLimits,PriceFactorDemand,PriceFactorLastMinute,PurchaseOrder,RepeatBooking,RepeatEvery,RepeatOnFridays,RepeatOnMondays,RepeatOnSaturdays,RepeatOnSundays,RepeatOnThursdays,RepeatOnTuesdays,RepeatOnWednesdays,RepeatSeriesUniqueId,RepeatUntil,Repeats,ResourceAllocation,ResourceHideInCalendar,ResourceId,ResourceName,ResourceNoReturnPolicy,ResourceNoReturnPolicyAllResources,ResourceNoReturnPolicyAllUsers,ResourceResourceTypeId,ResourceResourceTypeName,SkipGoogleCalendarUpdate,SystemId,TariffAtTheTimeOfBooking,TeamsAtTheTimeOfBooking,Tentative,ToCancel,ToStringText,ToTime,UniqueId,UpdatedBy,UpdatedOn,WhichBookingsToUpdate
1455638887,0.0,65,242,[],[],False,False,False,,,,,,,Individual,,,,,,Gemma Ferguson,1423806947,False,False,,,False,False,,,Bright Studio,2026-08-25T19:21:37.3712154Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-11T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-108501,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381600,Hot Desk Area B,,,,1415379775,Hot Desk,False,,Flex Weekly,Bright Studio,False,False,Hot Desk Area B (#242),2026-06-11T12:00:00Z,5e242f23-2786-4628-b247-570eac64d2c6,Olena+e2@nexudus.com,2026-08-25T19:21:37.6688119Z,1
1455638888,0.0,66,243,[],[],False,False,False,,,,,,,Individual,,,,,,Gerald Richardson,1423807152,False,False,,,False,False,,,,2026-08-25T19:21:38.1382271Z,,False,,,False,,0.0,0.0,,,,,,,,2026-03-23T16:00:00Z,False,,,,False,True,False,False,False,False,,,,-223401,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381601,Hot Desk Area E,,,,1415379775,Hot Desk,False,,Flex Fortnightly,,False,False,Hot Desk Area E (#243),2026-03-23T16:30:00Z,8e15fdf6-f81f-4fc6-b314-b3eb97eaabe6,Olena+e2@nexudus.com,2026-08-25T19:21:38.4507202Z,1
1455638700,0.0,67,244,[],[],False,False,False,,,,,,,Individual,,,,,,Megan Taylor,1423806950,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:21:39.045221Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-02T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-77841,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381697,Office 104,,,,1415379673,Private Office,False,,Dedicated Desk Monthly,CloudNine Labs,False,False,Office 104 (#244),2026-07-02T22:00:00Z,ad906163-94e4-4095-8785-af1c4022ca39,Olena+e2@nexudus.com,2026-08-25T19:21:39.4046322Z,1
1455638701,0.0,68,245,[],[],False,False,False,,,,,,,Individual,,,,,,Sarah Reed,1423806944,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:39.8902952Z,,False,,PRODUCT15,False,,0.0,0.0,,,,,,,,2026-04-20T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-183561,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381605,Phone Booth 2,,,,1415379674,Phone Booth,False,,Dedicated Desk Monthly,Echo Digital,False,False,Phone Booth 2 (#245),2026-04-20T09:00:00Z,a4cdb8a0-44d4-4afa-901a-a0cad542d430,Olena+e2@nexudus.com,2026-08-25T19:21:40.2027932Z,1
1455638702,0.0,69,246,"[{'BookingId': 1455638702, 'ProductId': 1415477043, 'ProductName': 'Catering - Lunch', 'ProductPrice': 15.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417183393, 'UpdatedOn': '2026-08-25T19:21:40.6871575Z', 'CreatedOn': '2026-08-25T19:21:40.6871575Z', 'UniqueId': 'ff75a634-7075-4da6-9654-98ddbb32a85f', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Lunch', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Rhys Davies,1423806952,False,False,,,False,False,,,Echo Digital,2026-08-25T19:21:40.6871575Z,,False,,,False,,15.0,15.0,,,,,,,,2026-05-28T17:00:00Z,False,,,,False,True,False,False,False,False,,,,-128301,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381692,Meeting Room Zeta,,,,1415379774,Meeting Room,False,,Flex Fortnightly,Echo Digital,False,False,Meeting Room Zeta (#246),2026-05-28T18:00:00Z,bf17c5b8-4160-4ce6-9dfb-e5185aefba3c,Olena+e2@nexudus.com,2026-08-25T19:21:41.1871723Z,1
1455638703,0.0,70,247,[],[],False,False,False,,,,,,,Individual,,,,,,Dylan Young,1423806948,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:21:41.6878558Z,,False,,WELCOME20,False,,0.0,0.0,,,,,,,,2026-07-13T16:00:00Z,False,,,,False,True,False,False,False,False,,,,-62121,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381599,Meeting Room Epsilon,,,,1415379774,Meeting Room,False,,Hot Desk Monthly,CloudNine Labs,False,False,Meeting Room Epsilon (#247),2026-07-13T18:00:00Z,fd417d78-b96f-4c6f-a40e-4db80907b57d,Olena+e2@nexudus.com,2026-08-25T19:21:42.0479279Z,1
1455638889,0.0,71,248,[],[],False,False,False,,,,,,,Individual,,,,,,Irene Wilson,1423807143,False,False,,,False,False,,,Bright Studio,2026-08-25T19:21:42.5013377Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-03T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-120021,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381695,Hot Desk Area D,,,,1415379775,Hot Desk,False,,"Hot Desk Monthly, Private Office Annual",Bright Studio,False,False,Hot Desk Area D (#248),2026-06-03T13:00:00Z,ec3502ac-8f89-410d-9ef1-0f48858a2ada,Olena+e2@nexudus.com,2026-08-25T19:21:42.79887Z,1
1455638890,0.0,72,249,[],[],False,False,False,,,,,,,Individual,,,,,,Irene Wilson,1423807143,False,False,,,False,False,,,Bright Studio,2026-08-25T19:21:43.3145178Z,,False,,,False,,0.0,0.0,,,,,,,,2025-12-31T09:00:00Z,False,,,,False,True,False,False,False,False,,,,-341901,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381699,Parking Bay P2,,,,1415379675,Parking,False,,"Hot Desk Monthly, Private Office Annual",Bright Studio,False,False,Parking Bay P2 (#249),2025-12-31T10:00:00Z,6a6ee3b4-01f8-431c-94f2-567b61ada9fe,Olena+e2@nexudus.com,2026-08-25T19:21:43.705122Z,1
1455638704,0.0,73,250,[],[],False,False,False,,,,,,,Individual,,,,,,Bruce Cross,1423806953,False,False,,,False,False,,,,2026-08-25T19:21:44.2611987Z,,False,,,False,,0.0,0.0,,,,,,,,2025-12-18T10:00:00Z,False,,,,False,True,False,False,False,False,,,,-360561,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381601,Hot Desk Area E,,,,1415379775,Hot Desk,False,,Hot Desk Quarterly,,False,False,Hot Desk Area E (#250),2025-12-18T10:30:00Z,a05b7dab-6791-4414-b105-46105968f9cf,Olena+e2@nexudus.com,2026-08-25T19:21:44.5803695Z,1
1455638707,0.0,74,251,[],[],False,False,False,,,,,,,Individual,,,,,,Ashley Smith,1423807127,False,False,,,False,False,,,Acme Corp,2026-08-25T19:22:21.7702165Z,,False,,,False,,0.0,0.0,,,,,,,,2026-02-18T12:00:00Z,False,,,,False,True,False,False,False,False,,,,-271162,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,"Private Office Small, Flex Fortnightly",Acme Corp,False,False,Boardroom Alpha (#251),2026-02-18T13:00:00Z,1c5094b5-cf79-484b-af6c-27efd56d246a,Olena+e2@nexudus.com,2026-08-25T19:22:22.1452428Z,1
1455638891,0.0,75,252,[],[],False,False,False,,,,,,,Individual,,,,,,Lesley Humphries,1423807149,False,False,,,False,False,,,,2026-08-25T19:22:22.6724798Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-14T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-60562,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381604,Office 105,,,,1415379673,Private Office,False,,Hot Desk Monthly,,False,False,Office 105 (#252),2026-07-14T18:30:00Z,acfd932a-0c30-4232-91c5-90dc17550b49,Olena+e2@nexudus.com,2026-08-25T19:22:23.0318511Z,1
1455638708,0.0,76,253,[],[],False,False,False,,,,,,,Individual,,,,,,Heather Ryan,1423807133,False,False,,,False,False,,,Bright Studio,2026-08-25T19:22:23.5370985Z,,False,,,False,,0.0,0.0,,,,,,,,2025-10-16T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-451222,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381599,Meeting Room Epsilon,,,,1415379774,Meeting Room,False,,Dedicated Desk Monthly,Bright Studio,False,False,Meeting Room Epsilon (#253),2025-10-16T12:00:00Z,db0446d4-2257-475b-9de0-554409272dda,Olena+e2@nexudus.com,2026-08-25T19:22:23.896454Z,1
1455638709,0.0,78,254,[],[],False,False,False,,,,,,,Individual,,,,,,Diane Newman,1423807128,False,False,,,False,False,,,Delta Ventures,2026-08-25T19:22:24.6620999Z,,False,,,False,,,,,,,,,,,2026-02-03T10:00:00Z,False,,,,False,True,False,False,False,False,,,,-292882,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381699,Parking Bay P2,,,,1415379675,Parking,False,,"Dedicated Desk Monthly, Hot Desk Quarterly",Delta Ventures,True,False,Parking Bay P2 (#254),2026-02-03T14:00:00Z,c156ec3a-7062-4fdc-bb7b-d36e68b3c982,Olena+e2@nexudus.com,2026-08-25T19:22:24.724614Z,1
1455638892,0.0,79,255,[],[],False,False,False,,,,,,,Individual,,,,,,Ryan Nelson,1423807154,False,False,,,False,False,,,,2026-08-25T19:22:25.2049497Z,,False,,,False,,0.0,0.0,,,,,,,,2026-03-20T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-228202,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,"Dedicated Desk Monthly, Private Office Small",,False,False,Boardroom Alpha (#255),2026-03-20T12:00:00Z,c207fc02-868e-4d41-91d0-28f055541274,Olena+e2@nexudus.com,2026-08-25T19:22:25.5956004Z,1
1455638893,0.0,80,256,"[{'BookingId': 1455638893, 'ProductId': 1415477043, 'ProductName': 'Catering - Lunch', 'ProductPrice': 15.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184638, 'UpdatedOn': '2026-08-25T19:22:26.0538003Z', 'CreatedOn': '2026-08-25T19:22:26.0538003Z', 'UniqueId': '9f6a4fbb-9412-40e7-9dea-dfe2b7af6bea', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Lunch', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Rachael Byrne,1423806954,False,False,,,False,False,,,,2026-08-25T19:22:26.0538003Z,,False,,,False,,15.0,15.0,,,,,,,,2026-07-14T15:00:00Z,False,,,,False,True,False,False,False,False,,,,-60742,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381692,Meeting Room Zeta,,,,1415379774,Meeting Room,False,,"Private Office Large, Flex Fortnightly",,False,False,Meeting Room Zeta (#256),2026-07-14T19:00:00Z,56688893-07a0-4c9b-b899-2649fd468790,Olena+e2@nexudus.com,2026-08-25T19:22:26.5076353Z,1
1455638894,0.0,81,257,[],[],False,False,False,,,,,,,Individual,,,,,,Rachael Byrne,1423806954,False,False,,,False,False,,,,2026-08-25T19:22:26.9451584Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-06T13:00:00Z,False,,,,False,True,False,False,False,False,,,,-72382,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381600,Hot Desk Area B,,,,1415379775,Hot Desk,False,,"Private Office Large, Flex Fortnightly",,False,False,Hot Desk Area B (#257),2026-07-06T14:00:00Z,4bfc9c94-1241-4185-9751-4c0404a89a82,Olena+e2@nexudus.com,2026-08-25T19:22:27.226379Z,1
1455638710,0.0,82,258,"[{'BookingId': 1455638710, 'ProductId': 1415477043, 'ProductName': 'Catering - Lunch', 'ProductPrice': 15.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417183394, 'UpdatedOn': '2026-08-25T19:22:27.6797717Z', 'CreatedOn': '2026-08-25T19:22:27.6797717Z', 'UniqueId': '2c1a22da-499e-4f85-a265-7f720f053c0d', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Lunch', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Jessica Dixon,1423807150,False,False,,,False,False,,,,2026-08-25T19:22:27.6797717Z,,False,,,False,,15.0,15.0,,,,,,,,2026-02-05T19:00:00Z,False,,,,False,True,False,False,False,False,,,,-289462,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381601,Hot Desk Area E,,,,1415379775,Hot Desk,False,,"Dedicated Desk Monthly, Hot Desk Quarterly",,False,False,Hot Desk Area E (#258),2026-02-05T21:00:00Z,a32aeb6d-f11a-4de0-8e45-10115e87f1fe,Olena+e2@nexudus.com,2026-08-25T19:22:28.0086053Z,1
1455638895,0.0,83,259,[],[],False,False,False,,,,,,,Individual,,,,,,Megan Taylor,1423806950,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:22:28.4776233Z,,False,,,False,,0.0,0.0,,,,,,,,2025-11-10T13:00:00Z,False,,,,False,True,False,False,False,False,,,,-415102,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381694,Hot Desk Area C,,,,1415379775,Hot Desk,False,,Dedicated Desk Monthly,CloudNine Labs,False,False,Hot Desk Area C (#259),2025-11-10T17:00:00Z,05d2d2bc-e135-4a4e-b483-0cdbcce19dfb,Olena+e2@nexudus.com,2026-08-25T19:22:28.8057921Z,1
1455638711,0.0,84,260,"[{'BookingId': 1455638711, 'ProductId': 1415477144, 'ProductName': 'AV Equipment', 'ProductPrice': 25.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417183395, 'UpdatedOn': '2026-08-25T19:22:29.2585839Z', 'CreatedOn': '2026-08-25T19:22:29.2585839Z', 'UniqueId': 'f68d93a1-7163-43ca-abc3-9b2c815b3456', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'AV Equipment', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Jeremy Mellor,1423807142,False,False,,,False,False,,,Bright Studio,2026-08-25T19:22:29.2585839Z,,False,,,False,,25.0,25.0,,,,,,,,2026-04-02T14:00:00Z,False,,,,False,True,False,False,False,False,,,,-209122,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381606,Parking Bay P1,,,,1415379675,Parking,False,,"Hot Desk Monthly, Dedicated Desk Monthly",Bright Studio,False,False,Parking Bay P1 (#260),2026-04-02T15:00:00Z,5a3b25d2-05bf-4924-97fa-5c2de0fae6ca,Olena+e2@nexudus.com,2026-08-25T19:22:29.7280025Z,1
1455638712,0.0,85,261,[],[],False,False,False,,,,,,,Individual,,,,,,Samantha Quinn,1423807134,False,False,,,False,False,,,Echo Digital,2026-08-25T19:22:30.2599501Z,,False,,,False,,0.0,0.0,,,,,,,,2026-01-15T10:00:00Z,False,,,,False,True,False,False,False,False,,,,-320242,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381601,Hot Desk Area E,,,,1415379775,Hot Desk,False,,Private Office Large,Echo Digital,False,False,Hot Desk Area E (#261),2026-01-15T11:00:00Z,7ff4f988-8d75-4f1b-b729-66e1e62d3b72,Olena+e2@nexudus.com,2026-08-25T19:22:30.5724323Z,1
1455638896,0.0,86,262,"[{'BookingId': 1455638896, 'ProductId': 1415477043, 'ProductName': 'Catering - Lunch', 'ProductPrice': 15.0, 'ProductCurrencyCode': 'EUR', 'InvoiceInMinutes': False, 'Quantity': 1, 'Id': 1417184639, 'UpdatedOn': '2026-08-25T19:22:31.0414627Z', 'CreatedOn': '2026-08-25T19:22:31.0414627Z', 'UniqueId': 'c334b553-d907-4629-8468-fe7c93681746', 'UpdatedBy': 'Olena+e2@nexudus.com', 'IsNew': False, 'SystemId': None, 'ToStringText': 'Catering - Lunch', 'LocalizationDetails': None, 'CustomFields': None}]",[],False,False,False,,,,,,,Individual,,,,,,Charles Kelly,1423807158,False,False,,,False,False,,,,2026-08-25T19:22:31.0414627Z,,False,,,False,,15.0,15.0,,,,,,,,2026-01-25T19:00:00Z,False,,,,False,True,False,False,False,False,,,,-305302,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381693,Hot Desk Area A,,,,1415379775,Hot Desk,False,,"Private Office Large, Hot Desk Quarterly",,False,False,Hot Desk Area A (#262),2026-01-25T20:00:00Z,0b8ba68b-4315-49e5-b87a-66e82c32164f,Olena+e2@nexudus.com,2026-08-25T19:22:31.3852042Z,1
1455638713,0.0,87,263,[],[],False,False,False,,,,,,,Individual,,,,,,Josephine Hammond,1423807147,False,False,,,False,False,,,,2026-08-25T19:22:31.8693101Z,,False,,,False,,0.0,0.0,,,,,,,,2026-02-16T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-274282,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381693,Hot Desk Area A,,,,1415379775,Hot Desk,False,,Dedicated Desk Monthly,,False,False,Hot Desk Area A (#263),2026-02-16T12:00:00Z,0e357c3d-bc49-4814-96d5-6ab6418546f6,Olena+e2@nexudus.com,2026-08-25T19:22:32.1987199Z,1
1455638897,0.0,88,264,[],[],False,False,False,,,,,,,Individual,,,,,,Leanne Foster,1423806941,False,False,,,False,False,,,Acme Corp,2026-08-25T19:22:32.792773Z,,False,,,False,,0.0,0.0,,,,,,,,2026-03-09T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-244042,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381699,Parking Bay P2,,,,1415379675,Parking,False,,Hot Desk Monthly,Acme Corp,False,False,Parking Bay P2 (#264),2026-03-09T10:00:00Z,3ec60077-2604-4979-8f0e-00aa01e0ae9e,Olena+e2@nexudus.com,2026-08-25T19:22:33.1677981Z,1
1455638714,0.0,89,265,[],[],False,False,False,,,,,,,Individual,,,,,,Lesley Humphries,1423807149,False,False,,,False,False,,,,2026-08-25T19:22:33.6518726Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-27T19:00:00Z,False,,,,False,True,False,False,False,False,,,,-41782,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381595,Boardroom Alpha,,,,1415379774,Meeting Room,False,,Hot Desk Monthly,,False,False,Boardroom Alpha (#265),2026-07-27T20:00:00Z,5ce52f58-9057-4c75-a9cc-3c8ed326d8bd,Olena+e2@nexudus.com,2026-08-25T19:22:34.1056749Z,1
1455638898,0.0,90,266,[],[],False,False,False,,,,,,,Individual,,,,,,Leigh Butler,1423806946,False,False,,,False,False,,,Delta Ventures,2026-08-25T19:22:34.574596Z,,False,,,False,,0.0,0.0,,,,,,,,2026-01-21T15:00:00Z,False,,,,False,True,False,False,False,False,,,,-311302,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381698,Phone Booth 1,,,,1415379674,Phone Booth,False,,Dedicated Desk Monthly,Delta Ventures,False,False,Phone Booth 1 (#266),2026-01-21T17:00:00Z,4e438ddd-4ae9-45d3-80fe-86a71a3ec096,Olena+e2@nexudus.com,2026-08-25T19:22:34.8715505Z,1
1455638715,0.0,91,267,[],[],False,False,False,,,,,,,Individual,,,,,,Victor Harrison,1423806942,False,False,,,False,False,,,Acme Corp,2026-08-25T19:22:35.6227002Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-05T18:00:00Z,False,,,,False,True,False,False,False,False,,,,-116722,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381596,Meeting Room Beta,,,,1415379774,Meeting Room,False,,Dedicated Desk Monthly,Acme Corp,False,False,Meeting Room Beta (#267),2026-06-05T18:30:00Z,9f9ced1e-bf10-4ba4-981d-a9364c271ed5,Olena+e2@nexudus.com,2026-08-25T19:22:36.1227156Z,1
1455638716,0.0,92,268,[],[],False,False,False,,,,,,,Individual,,,,,,Janice Glover,1423807138,False,False,,,False,False,,,Echo Digital,2026-08-25T19:22:36.5761361Z,,False,,,False,,0.0,0.0,,,,,,,,2026-03-23T11:00:00Z,False,,,,False,True,False,False,False,False,,,,-223702,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381604,Office 105,,,,1415379673,Private Office,False,,Dedicated Desk Monthly,Echo Digital,False,False,Office 105 (#268),2026-03-23T13:00:00Z,f05ee64e-ffad-4a73-97e0-f6990525c834,Olena+e2@nexudus.com,2026-08-25T19:22:36.9362289Z,1
1455638717,0.0,93,269,[],[],False,False,False,,,,,,,Individual,,,,,,Bruce Cross,1423806953,False,False,,,False,False,,,,2026-08-25T19:22:37.4049649Z,,False,,,False,,0.0,0.0,,,,,,,,2026-02-25T10:00:00Z,False,,,,False,True,False,False,False,False,,,,-261202,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381604,Office 105,,,,1415379673,Private Office,False,,Hot Desk Quarterly,,False,False,Office 105 (#269),2026-02-25T11:00:00Z,5cc587f9-b19e-4347-8a2d-864177b9258d,Olena+e2@nexudus.com,2026-08-25T19:22:37.7330929Z,1
1455638718,0.0,94,270,[],[],False,False,False,,,,,,,Individual,,,,,,Jay Rees,1423806949,False,False,,,False,False,,,Echo Digital,2026-08-25T19:22:38.2487224Z,,False,,,False,,0.0,0.0,,,,,,,,2026-01-15T14:00:00Z,False,,,,False,True,False,False,False,False,,,,-320002,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381600,Hot Desk Area B,,,,1415379775,Hot Desk,False,,"Dedicated Desk Monthly, Private Office Large",Echo Digital,False,False,Hot Desk Area B (#270),2026-01-15T15:00:00Z,b6853517-352e-438a-ac3e-f0b0a3ad9e22,Olena+e2@nexudus.com,2026-08-25T19:22:38.5931817Z,1
1455638719,0.0,95,271,[],[],False,False,False,,,,,,,Individual,,,,,,Josephine Hammond,1423807147,False,False,,,False,False,,,,2026-08-25T19:22:39.0775525Z,,False,,,False,,0.0,0.0,,,,,,,,2026-06-22T15:00:00Z,False,,,,False,True,False,False,False,False,,,,-92422,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381605,Phone Booth 2,,,,1415379674,Phone Booth,False,,Dedicated Desk Monthly,,False,False,Phone Booth 2 (#271),2026-06-22T15:30:00Z,7e700b61-4251-4198-b034-33890d5a6ac5,Olena+e2@nexudus.com,2026-08-25T19:22:39.3763343Z,1
1455638720,0.0,96,272,[],[],False,False,False,,,,,,,Individual,,,,,,Irene Wilson,1423807143,False,False,,,False,False,,,Bright Studio,2026-08-25T19:22:39.8450574Z,,False,,,False,,0.0,0.0,,,,,,,,2026-05-29T15:00:00Z,False,,,,False,True,False,False,False,False,,,,-126982,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381694,Hot Desk Area C,,,,1415379775,Hot Desk,False,,"Hot Desk Monthly, Private Office Annual",Bright Studio,False,False,Hot Desk Area C (#272),2026-05-29T16:00:00Z,5b4c4e5d-ef7a-4f47-82b6-76ee11b0520e,Olena+e2@nexudus.com,2026-08-25T19:22:40.2044424Z,1
1455638899,0.0,97,273,[],[],False,False,False,,,,,,,Individual,,,,,,Colin Lloyd,1423807132,False,False,,,False,False,,,Delta Ventures,2026-08-25T19:22:40.6567749Z,,False,,,False,,0.0,0.0,,,,,,,,2025-10-29T19:00:00Z,False,,,,False,True,False,False,False,False,,,,-432022,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381692,Meeting Room Zeta,,,,1415379774,Meeting Room,False,,Flex Fortnightly,Delta Ventures,False,False,Meeting Room Zeta (#273),2025-10-29T21:00:00Z,24bc6e75-9864-4e18-85d6-55d0dad5b470,Olena+e2@nexudus.com,2026-08-25T19:22:41.0474334Z,1
1455638900,0.0,98,274,[],[],False,False,False,,,,,,,Individual,,,,,,Kerry White,1423807136,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:22:41.6261581Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-13T08:00:00Z,False,,,,False,True,False,False,False,False,,,,-62602,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381597,Meeting Room Gamma,,,,1415379774,Meeting Room,False,,Private Office Large,CloudNine Labs,False,False,Meeting Room Gamma (#274),2026-07-13T08:30:00Z,961cf156-1585-41cb-bc23-467494457b5a,Olena+e2@nexudus.com,2026-08-25T19:22:41.9542686Z,1
1455638721,0.0,99,275,[],[],False,False,False,,,,,,,Individual,,,,,,Mary Higgins,1423807131,False,False,,,False,False,,,CloudNine Labs,2026-08-25T19:22:42.4245393Z,,False,,,False,,0.0,0.0,,,,,,,,2026-07-08T15:00:00Z,False,,,,False,True,False,False,False,False,,,,-69382,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381597,Meeting Room Gamma,,,,1415379774,Meeting Room,False,,,CloudNine Labs,False,False,Meeting Room Gamma (#275),2026-07-08T16:00:00Z,83fe509c-1087-4822-be17-d9e9ee89bc7f,Olena+e2@nexudus.com,2026-08-25T19:22:42.7682881Z,1
1455638902,0.0,100,276,[],[],False,False,False,,,,,,,Individual,,,,,,Janice Glover,1423807138,False,False,,,False,False,,,Echo Digital,2026-08-25T19:22:43.2830405Z,,False,,,False,,0.0,0.0,,,,,,,,2026-04-22T13:00:00Z,False,,,,False,True,False,False,False,False,,,,-180382,,False,,True,,,,False,,False,False,False,False,False,False,False,,,2,,False,1415381598,Meeting Room Delta,,,,1415379774,Meeting Room,False,,Dedicated Desk Monthly,Echo Digital,False,False,Meeting Room Delta (#276),2026-04-22T21:00:00Z,e3928fbc-2f10-4d0a-9f93-3abef36c220d,Olena+e2@nexudus.com,2026-08-25T19:22:43.6580327Z,1
