Id,BookingUniqueId,CancelledCoworkerInvoiceLineUniqueId,ContractDepositUniqueId,CoworkerChargeUniqueId,CoworkerContractUniqueId,CoworkerDiscountCodeUniqueId,CoworkerExtraServiceName,CoworkerExtraServiceUniqueId,CoworkerInvoiceCreditNote,CoworkerInvoiceCurrencyCode,CoworkerInvoiceDueDate,CoworkerInvoiceId,CoworkerInvoiceInvoiceNumber,CoworkerInvoicePaid,CoworkerInvoicePaidOn,CoworkerProductName,CoworkerProductUniqueId,CoworkerTimePassName,CoworkerTimePassUniqueId,CreatedOn,CreditAmount,CustomFields,Description,DiscountAmount,DiscountCode,DisplayAs,EventAttendeeProductName,EventAttendeeUniqueId,ExtraServiceUniqueId,FinancialAccountCode,FinancialAccountName,GroupedLineUniqueId,IsHidden,IsNew,IsProratedContract,IsUniversalCredit,IssuedByUniqueId,LocalizationDetails,Position,PurchaseOrder,Quantity,Refunded,RefundedAmount,RefundedOn,SaleDate,SubTotal,SystemId,TariffName,TaxAmount,TaxCategoryName,TaxRate,ToStringText,UniqueId,UnitPrice,UpdatedBy,UpdatedOn
1457716852,,,,,,,,,False,EUR,2026-08-14T19:55:46Z,1429951439,INV-0032,True,2026-08-11T19:59:27Z,,,,,2026-08-11T19:55:46Z,0.0,,New Member Orientation: General Admission (Rachael Byrne),,,,General Admission,82897b6a-58ea-4edb-824f-8c9f23dd8f0b,,EVT-001,Event Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-07-23T12:00:00Z,10.0,,,0.0,[No Tax],0.0,New Member Orientation: General Admission (Rachael Byrne),34fdc954-3ca2-420a-b1d4-6df1e5c3272d,10.0,Olena+e2@nexudus.com,2026-08-25T20:42:00Z
1457716853,,,,,e527c6bd-940d-497a-aabe-c86ba8c0a73f,,,,False,EUR,2025-10-04T19:55:48Z,1429951440,INV-0033,True,2025-10-01T19:59:28Z,,,,,2025-10-01T19:55:48Z,0.0,,Hot Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-06-23T22:00:00Z,150.0,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly,e80c08b2-9840-4244-b409-5edcc8ff044d,150.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716854,,,,,,,,,False,EUR,2025-10-04T19:55:48Z,1429951440,INV-0033,True,2025-10-01T19:59:28Z,,,,,2025-10-01T19:55:48Z,0.0,,Wellness Wednesday: Meditation: General Admission (Danny Hale),,,,General Admission,c30507de-d842-42c3-a4ac-17cf0a8b6936,,EVT-001,Event Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-04-03T09:00:00Z,0.0,,,0.0,[No Tax],0.0,Wellness Wednesday: Meditation: General Admission (Danny Hale),f6b85944-8776-443a-860d-dc56814940e5,0.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716855,8c9d3585-3bc4-4f46-b914-ad673cedc0e2,,,,,,,,False,EUR,2025-10-04T19:55:48Z,1429951440,INV-0033,True,2025-10-01T19:59:28Z,Catering - Lunch,fa10a927-8e47-4803-8846-3ceb709210a1,,,2025-10-01T19:55:48Z,0.0,,- Catering - Lunch,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,2,,1,False,,,2026-04-16T10:00:00Z,15.0,,,0.0,[No Tax],0.0,- Catering - Lunch,531356f5-197d-45a4-9ba7-f669408c043b,15.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716856,,,,,,,,,False,EUR,2025-10-04T19:55:48Z,1429951440,INV-0033,True,2025-10-01T19:59:28Z,,,Day Pass,5e23b17c-9e50-4dce-832a-5152376c7a2f,2025-10-01T19:55:48Z,0.0,,Day Pass [25/08/2026],,,,,,,,,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,3,,1,False,,,2026-08-25T19:47:56Z,25.0,,,0.0,[No Tax],0.0,Day Pass [25/08/2026],61db86c5-4e8f-49c7-8d32-110e5d7f4663,25.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716857,,,,,68bd8cc1-9fd2-4208-b2d2-cb3b487065c2,,,,False,EUR,2022-09-28T19:55:49Z,1429951441,INV-0034,True,2022-09-25T19:59:29Z,,,,,2022-09-25T19:55:49Z,0.0,,Hot Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2021-04-15T23:00:00Z,150.0,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly,04169935-6a53-4f84-b78d-344c5c187ac6,150.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716858,,,,,,,,,False,EUR,2022-09-28T19:55:49Z,1429951441,INV-0034,True,2022-09-25T19:59:29Z,,,,,2022-09-25T19:55:49Z,0.0,,Summer BBQ: General Admission (Wayne Davidson),,,,General Admission,a70a3029-10d0-4486-b3f4-e230d33bf1ab,,EVT-001,Event Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-07-18T12:00:00Z,0.0,,,0.0,[No Tax],0.0,Summer BBQ: General Admission (Wayne Davidson),efdadf0c-41a7-4139-a278-5b5f9b90286e,0.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716859,,,,,,,,,False,EUR,2022-09-28T19:55:49Z,1429951441,INV-0034,True,2022-09-25T19:59:29Z,,,Half Day Pass,4bef58e9-f2aa-445f-a94a-6bf9c22edf83,2022-09-25T19:55:49Z,0.0,,Half Day Pass [25/08/2026],,,,,,,,,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,2,,1,False,,,2026-08-25T19:47:58Z,15.0,,,0.0,[No Tax],0.0,Half Day Pass [25/08/2026],ff6168f1-a33a-48b5-90b5-f240a9c75fb1,15.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716860,,,,,,,,,False,EUR,2022-09-28T19:55:49Z,1429951441,INV-0034,True,2022-09-25T19:59:29Z,,,,,2022-09-25T19:55:49Z,0.0,,Product Demo Night: General Admission (Wayne Davidson),,,,General Admission,4f48af19-bc51-4819-ac28-f49ad83149bf,,EVT-001,Event Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,3,,1,False,,,2026-11-26T18:00:00Z,10.0,,,0.0,[No Tax],0.0,Product Demo Night: General Admission (Wayne Davidson),1706aafd-f1d8-4d23-86ce-0c1ac8716111,10.0,Olena+e2@nexudus.com,2026-08-25T20:42:01Z
1457716861,,,,,41e0155f-37b5-4878-8b18-8efdab992fb1,,,,False,EUR,2025-10-12T19:55:57Z,1429951442,INV-0038,True,2025-10-09T19:59:32Z,,,,,2025-10-09T19:55:57Z,0.0,,Hot Desk Quarterly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-01-28T23:00:00Z,359.14,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly,50f3d249-5de8-4930-9958-2a183cd316ca,359.14,Olena+e2@nexudus.com,2026-08-25T20:42:04Z
1457716862,,,,,deb914d0-ec9e-45b0-8927-b1f8a20aa6bf,,,,False,EUR,2024-10-07T19:56:00Z,1429951443,INV-0040,True,2024-10-04T19:59:33Z,,,,,2024-10-04T19:56:00Z,0.0,,Flex Fortnightly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2023-08-09T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly,bb6d578d-6e86-4eb6-9989-d87d7201e058,250.0,Olena+e2@nexudus.com,2026-08-25T20:42:06Z
1457716863,,,,,deb914d0-ec9e-45b0-8927-b1f8a20aa6bf,,,,False,EUR,2024-10-07T19:56:00Z,1429951443,INV-0040,True,2024-10-04T19:59:33Z,Parking Space,6c73e247-6112-497f-8af4-4021132a37c9,,,2024-10-04T19:56:00Z,0.0,,Parking Space,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2025-06-29T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space,946ffe73-6b5f-47c1-911d-171d592cd527,75.0,Olena+e2@nexudus.com,2026-08-25T20:42:06Z
1457716864,,,,,1657f767-e59a-49fc-a23b-effc1bee7fee,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Private Office Large,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-08-26T23:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large,43b137b1-5370-4583-83bb-441ff5e99d85,2000.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716865,,,,3d7e1e5d-111b-4899-a163-cbea524ce435,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Dedicated Desk Monthly (Sarah Reed),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2024-08-26T23:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Sarah Reed),c0bd2bab-98cc-48df-8999-a93bf31a0e7d,350.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716866,,,,e7f3d282-ef9b-472e-ab38-5a7565be1b81,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,Parking Space,6e69e6e8-6ddb-4508-a876-0fa7288e21fc,,,2026-02-16T19:56:07Z,0.0,,Parking Space (Sarah Reed),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,2,,1,False,,,2025-08-29T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Sarah Reed),16b62265-0027-472e-9b50-c3994486620f,75.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716867,,,,962fed31-dead-49fa-a31d-12310f8d4f9d,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Dedicated Desk Monthly (Sarah Reed),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,3,,1,False,,,2024-08-26T23:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Sarah Reed),fc1092e0-3681-4ee5-9a47-f31fe2fa20a2,350.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716868,,,,3a883dce-28b4-43bf-a143-bea0aa115ab8,2784e367-fba2-4cc7-bea2-ee5c970deec5,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,Parking Space,d20ff7e6-e876-4b69-9371-c821e784442b,,,2026-02-16T19:56:07Z,0.0,,Parking Space (Sarah Reed),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,4,,1,False,,,2025-09-29T22:00:00Z,75.0,,,0.0,[No Tax],0.0,Parking Space (Sarah Reed),be9f75fc-1909-449e-a26a-eb34db5bf2ea,75.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716869,,,,8332b079-259e-4747-86f5-598128c3b9f9,b26a2991-65b8-4cce-a087-2a1599b49542,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Flex Fortnightly (Paula Harvey),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,5,,1,False,,,2024-08-26T23:00:00Z,227.46,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Paula Harvey),d2b34e11-8394-48ff-ba03-24a589febf04,227.46,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716870,,,,6a74260d-e9d5-422f-b7e3-5418e7d367de,b26a2991-65b8-4cce-a087-2a1599b49542,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,Mail Handling,1d270db9-d7bc-463e-9bc9-65ee7bc4b0fc,,,2026-02-16T19:56:07Z,0.0,,Mail Handling (Paula Harvey),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,6,,1,False,,,2026-06-24T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Paula Harvey),a4571ea3-7c2a-4a51-a355-216752db7d1e,20.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716871,,,,aeb5b7f8-d36d-4173-851d-48c5258a51e6,b26a2991-65b8-4cce-a087-2a1599b49542,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Flex Fortnightly (Paula Harvey),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,7,,1,False,,,2024-08-26T23:00:00Z,227.46,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly (Paula Harvey),c58f1ff9-25d3-486f-a6ab-1e71d60c87f5,227.46,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716872,,,,920455f8-7c62-41f2-b89e-2aec0800fa04,b26a2991-65b8-4cce-a087-2a1599b49542,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,Mail Handling,e7078e7b-b4d2-4eb4-a709-93b4932b7194,,,2026-02-16T19:56:07Z,0.0,,Mail Handling (Paula Harvey),0.0,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,8,,1,False,,,2026-07-08T22:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling (Paula Harvey),03ce6798-1a46-4743-8ee0-dbe8908b4b4a,20.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716873,,,,0bdf504d-6f95-44a7-bdf7-ca7867e20d5a,03dc1c2f-d72e-43d3-961a-1f9bd118e6c7,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Private Office Large (Jay Rees),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,9,,1,False,,,2024-08-26T23:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large (Jay Rees),3981f5ad-4ca4-4e4b-bbb1-3dafee29c09e,2000.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716874,,,,858fa395-8944-491b-9e44-bee605b23291,03dc1c2f-d72e-43d3-961a-1f9bd118e6c7,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Private Office Large (Jay Rees),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,10,,1,False,,,2024-08-26T23:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large (Jay Rees),8dadb41b-89aa-431b-9350-95bb2f447e90,2000.0,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716875,,,,786e976a-32ca-4c8f-a92a-fbb7af85b22f,3ff972cd-d4b0-4f63-84b9-51e794a77aad,,,,False,EUR,2026-02-19T19:56:07Z,1429951444,INV-0042,True,2026-02-16T19:59:35Z,,,,,2026-02-16T19:56:07Z,0.0,,Dedicated Desk Monthly (Janice Glover),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,11,,1,False,,,2024-08-26T23:00:00Z,299.41,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Janice Glover),9b170a3c-e4ca-4b84-83c7-0bcfb094c91b,299.41,Olena+e2@nexudus.com,2026-08-25T20:42:07Z
1457716876,,,,,2ea47e1e-3154-4e0a-89fd-6878233ad8fa,,,,False,EUR,2024-07-09T19:56:09Z,1429951445,INV-0043,True,2024-07-06T19:59:36Z,,,,,2024-07-06T19:56:09Z,0.0,,Private Office Small,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2023-01-18T23:00:00Z,1200.0,,Private Office Small,0.0,[No Tax],0.0,Private Office Small,ec96ec4d-97df-4a1e-84de-a826cdd1aa19,1200.0,Olena+e2@nexudus.com,2026-08-25T20:42:08Z
1457716877,,,,,c2034b47-1027-4fec-b92a-064d48bdd135,,,,False,EUR,2026-02-09T19:56:12Z,1429951446,INV-0044,True,2026-02-06T19:59:36Z,,,,,2026-02-06T19:56:12Z,0.0,,Private Office Large,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-08-17T23:00:00Z,2000.0,,Private Office Large,0.0,[No Tax],0.0,Private Office Large,b15cb11f-ba2d-405b-a795-500330d7843c,2000.0,Olena+e2@nexudus.com,2026-08-25T20:42:08Z
1457716878,,,,,d8fcb41e-c8fa-433d-908b-60666b7f302a,,,,False,EUR,2024-08-22T19:56:16Z,1429951447,INV-0045,True,2024-08-19T19:59:37Z,,,,,2024-08-19T19:56:16Z,0.0,,Dedicated Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-06-25T22:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly,6f795644-9d96-45aa-b39f-9c235e6e6ea0,350.0,Olena+e2@nexudus.com,2026-08-25T20:42:09Z
1457716879,,,,,d8fcb41e-c8fa-433d-908b-60666b7f302a,,,,False,EUR,2024-08-22T19:56:16Z,1429951447,INV-0045,True,2024-08-19T19:59:37Z,Storage Locker,80d048ed-87c8-4be4-91ed-db7c7d887119,,,2024-08-19T19:56:16Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-07-01T22:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,189619f6-8ae2-41e2-81ea-89503e8b4998,30.0,Olena+e2@nexudus.com,2026-08-25T20:42:09Z
1457716880,,,,,41332a58-04d0-4722-aca4-36963b1503e8,,,,False,EUR,2026-05-30T19:56:25Z,1429951448,INV-0049,True,2026-05-27T20:00:27Z,,,,,2026-05-27T19:56:25Z,0.0,,Dedicated Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2026-02-03T22:00:00Z,315.34,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly,47e9ccba-f572-4c8f-88d0-f411e1359772,315.34,Olena+e2@nexudus.com,2026-08-25T20:42:12Z
1457716881,,,,,41332a58-04d0-4722-aca4-36963b1503e8,,,,False,EUR,2026-05-30T19:56:25Z,1429951448,INV-0049,True,2026-05-27T20:00:27Z,Mail Handling,0d765f05-88f9-455d-9f01-171e11cda4b3,,,2026-05-27T19:56:25Z,0.0,,Mail Handling,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-05-05T00:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling,3e4b7228-b146-4736-8ec5-3196e6e879fc,20.0,Olena+e2@nexudus.com,2026-08-25T20:42:12Z
1457716882,,,,,4b53d880-9f48-413b-ae36-19577fb6e8ec,,,,False,EUR,2024-01-29T19:56:26Z,1429951449,INV-0050,True,2024-01-26T20:00:28Z,,,,,2024-01-26T19:56:26Z,0.0,,Hot Desk Quarterly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-01-15T22:00:00Z,352.56,,Hot Desk Quarterly,0.0,[No Tax],0.0,Hot Desk Quarterly,c7cb6534-d337-4b3b-83bb-bff7a2dd5756,352.56,Olena+e2@nexudus.com,2026-08-25T20:42:13Z
1457716883,,,,,71cddcc6-d3b1-41d0-aad5-64b224327998,,,,False,EUR,2023-08-24T19:56:27Z,1429951450,INV-0051,True,2023-08-21T20:00:29Z,,,,,2023-08-21T19:56:27Z,0.0,,Hot Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2023-07-05T22:00:00Z,130.75,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly,fd257d59-de5d-4781-929b-b874e7ff3c34,130.75,Olena+e2@nexudus.com,2026-08-25T20:42:13Z
1457716884,,,,,efa2ba9e-e139-4bf1-9a30-b2fcfaff8867,,,,False,EUR,2024-07-13T19:56:30Z,1429951451,INV-0053,True,2024-07-10T20:00:33Z,,,,,2024-07-10T19:56:30Z,0.0,,Dedicated Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-03-13T22:00:00Z,350.0,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly,d35f5c55-f445-4a30-81d4-cc93fbd82ab2,350.0,Olena+e2@nexudus.com,2026-08-25T20:42:14Z
1457716885,,,,,88086567-17a0-4218-9b78-9c2e5dba4483,,,,False,EUR,2023-07-23T19:56:32Z,1429951452,INV-0055,True,2023-07-20T20:00:43Z,,,,,2023-07-20T19:56:32Z,0.0,,Hot Desk Monthly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2022-09-22T23:00:00Z,134.94,,Hot Desk Monthly,0.0,[No Tax],0.0,Hot Desk Monthly,9ed25370-7603-4c08-9657-c94ae13d12e5,134.94,Olena+e2@nexudus.com,2026-08-25T20:42:16Z
1457716886,,,,,ccd407f4-d6ae-4205-b329-40995062b471,,,,False,EUR,2025-01-03T19:56:33Z,1429951453,INV-0056,True,2024-12-31T20:00:44Z,,,,,2024-12-31T19:56:33Z,0.0,,Flex Weekly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-05-18T23:00:00Z,44.93,,Flex Weekly,0.0,[No Tax],0.0,Flex Weekly,8724743f-b703-4de2-a4a1-8f1686f2dd80,44.93,Olena+e2@nexudus.com,2026-08-25T20:42:16Z
1457716887,,,,,ccd407f4-d6ae-4205-b329-40995062b471,,,,False,EUR,2025-01-03T19:56:33Z,1429951453,INV-0056,True,2024-12-31T20:00:44Z,Mail Handling,993b8a05-69fa-4c5f-ae16-c13d84864e52,,,2024-12-31T19:56:33Z,0.0,,Mail Handling,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-01-10T23:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling,d9ca1185-4d6f-4616-b70a-938c3adf8de5,20.0,Olena+e2@nexudus.com,2026-08-25T20:42:16Z
1457716888,,,,,2b593c66-b701-450c-bd4b-6ac15d83abde,,,,False,EUR,2023-03-09T19:56:35Z,1429951454,INV-0058,True,2023-03-06T20:00:48Z,,,,,2023-03-06T19:56:35Z,0.0,,Flex Fortnightly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2022-07-21T23:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly,2b6de808-533e-41aa-9589-9377d7aa1c70,250.0,Olena+e2@nexudus.com,2026-08-25T20:42:17Z
1457716889,,,,,2b593c66-b701-450c-bd4b-6ac15d83abde,,,,False,EUR,2023-03-09T19:56:35Z,1429951454,INV-0058,True,2023-03-06T20:00:48Z,Storage Locker,b71b280d-1404-4fc2-940b-396a325f28b4,,,2023-03-06T19:56:35Z,0.0,,Storage Locker,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-01-10T00:00:00Z,30.0,,,0.0,[No Tax],0.0,Storage Locker,2ce81cfa-60e2-4d02-8a42-215fa027dd11,30.0,Olena+e2@nexudus.com,2026-08-25T20:42:17Z
1457716890,,,,,080f8ea5-dcf0-401e-a264-fb8b2a6abf70,,,,False,EUR,2024-08-16T19:56:36Z,1429951455,INV-0059,True,2024-08-13T20:00:49Z,,,,,2024-08-13T19:56:36Z,0.0,,Flex Fortnightly,,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2024-04-19T22:00:00Z,250.0,,Flex Fortnightly,0.0,[No Tax],0.0,Flex Fortnightly,c4769532-f619-48eb-a6be-543e73c94a9f,250.0,Olena+e2@nexudus.com,2026-08-25T20:42:58Z
1457716891,,,,,080f8ea5-dcf0-401e-a264-fb8b2a6abf70,,,,False,EUR,2024-08-16T19:56:36Z,1429951455,INV-0059,True,2024-08-13T20:00:49Z,Mail Handling,680461e4-6139-4893-8f58-c2fd1f577356,,,2024-08-13T19:56:36Z,0.0,,Mail Handling,,,,,,,PRD-001,Product Sales,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,1,,1,False,,,2026-05-02T00:00:00Z,20.0,,,0.0,[No Tax],0.0,Mail Handling,3f6798d8-9a0c-46db-8bbf-517aa7cb3803,20.0,Olena+e2@nexudus.com,2026-08-25T20:42:58Z
1457716892,,,,84349601-b2ac-4342-846d-75a573ac229c,cd2bbb2c-3654-4737-b0b9-5c046bade0a2,,,,False,EUR,2022-09-14T19:56:42Z,1429951456,INV-0062,True,2022-09-11T20:00:51Z,,,,,2022-09-11T19:56:42Z,0.0,,Dedicated Desk Monthly (Victor Harrison),0.0,,,,,,MEM-001,Membership Revenue,,False,False,False,False,e04f71a2-c16f-4b29-ab48-6e5869c3476e,,0,,1,False,,,2021-04-29T22:00:00Z,298.76,,Dedicated Desk Monthly,0.0,[No Tax],0.0,Dedicated Desk Monthly (Victor Harrison),2445602a-38a5-4714-93d1-4ffd7dbdb562,298.76,Olena+e2@nexudus.com,2026-08-25T20:43:00Z
