Id,Active,AddedDesks,AddedVariants,AddressChecksDueOn,ApplyProRating,BillingDay,CancelTeamContracts,CancellationDate,CancellationLimitDays,CancellationNotes,CancellationReason,Cancelled,ContractIndex,ContractTerm,CourseMemberUniqueId,CoworkerActive,CoworkerBillingName,CoworkerCompanyName,CoworkerCoworkerType,CoworkerEmail,CoworkerFullName,CoworkerId,CreatedOn,CustomFields,DeliveryHandlingPreferenceChecks,DeliveryHandlingPreferenceMail,DeliveryHandlingPreferenceParcels,DeliveryHandlingPreferencePublicity,DeliveryInstructions,DepositProductNames,DeskAreas,DeskCapacity,DeskPrice,DeskSize,Desks,DurationInDays,DurationInMonths,DurationInWeeks,FloorPlanDeskAreas,FloorPlanDeskIds,FloorPlanDeskNames,FloorPlanDeskVariantIds,FloorPlanDeskVariantNames,IdentityChecksDueOn,InPausedPeriod,InPausedPeriodFrom,InPausedPeriodUntil,IncludeSignupFee,InvoiceAdvancedCycles,InvoicedPeriod,IsNew,IssuedByAddress,IssuedById,IssuedByName,LocalizationDetails,MainContract,NextAutoInvoice,NextTariffId,NextTariffName,Notes,PoBoxNumber,Price,PricePlanTermsAccepted,PricePlanTermsAcceptedOn,PriceWithProducts,PriceWithProductsAndDeposits,ProRateCancellation,ProposalContractUniqueId,ProposalUniqueId,PurchaseOrder,Quantity,RemovedDesks,RemovedVariants,RenewalDate,Scenario,Schedules,StartDate,SystemId,TariffCurrencyCode,TariffId,TariffInvoiceEvery,TariffInvoiceEveryWeeks,TariffName,TariffPrice,TermDurationInDays,TermDurationInMonths,TermDurationInWeeks,ToStringText,TotalDeposits,TotalNonRefundableDeposits,TotalPrice,TotalRefundableDeposits,UniqueId,UnitPrice,UpdatedBy,UpdatedOn,Value,Variants
1418966994,True,,,,False,7,False,2026-05-19T00:00:00Z,,,2,False,67,,,True,,,Individual,test-046@seeddata.local,Charles Kelly,1423750052,2026-08-24T16:12:37.0373423Z,,,,,,,,,0.0,0.0,0.0,[],212.0,7,30.285714285714285,,,,,,,False,,,False,False,2025-10-19T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415012,Private Office Large,,,,False,,2000.0,2000.0,False,,,,1,,,2025-10-19T00:00:00Z,unsubscribed,[],2025-10-19T00:00:00Z,,EUR,1415415012,1,0,Private Office Large,2000.0,,,,Charles Kelly - Private Office Large ,,,2000.0,,8a6e3fea-a72c-4079-95df-05bcd4248ea2,2000.0,Olena+e2@nexudus.com,2026-08-24T16:12:37.1935907Z,,[]
1418966995,True,,,,False,17,False,,,,,False,68,2026-07-23T00:00:00Z,,True,,,Individual,test-046@seeddata.local,Charles Kelly,1423750052,2026-08-24T16:12:38.3234301Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-01-23T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2026-01-23T00:00:00Z,unsubscribed,[],2026-01-23T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,181.0,6,25.857142857142858,Charles Kelly - Hot Desk Quarterly ,,,400.0,,eb14fad5-2f33-4142-b279-f8e8dcb5f4f9,400.0,Olena+e2@nexudus.com,2026-08-24T16:12:38.4171594Z,,[]
1418966918,True,,,,False,27,False,2026-04-17T00:00:00Z,,,3,False,69,,,True,,,Individual,test-047@seeddata.local,Rachael Byrne,1423750053,2026-08-24T16:12:39.1378611Z,,,,,,,,,0.0,0.0,0.0,[],159.0,5,22.714285714285715,,,,,,,False,,,False,False,2025-11-09T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415012,Private Office Large,,,,False,,2000.0,2000.0,False,,,,1,,,2025-11-09T00:00:00Z,unsubscribed,[],2025-11-09T00:00:00Z,,EUR,1415415012,1,0,Private Office Large,2000.0,,,,Rachael Byrne - Private Office Large ,,,2000.0,,1b437cfa-70a8-4282-8eac-4dcfcb737d01,2000.0,Olena+e2@nexudus.com,2026-08-24T16:12:39.3104371Z,,[]
1418966919,True,,,,False,26,False,,,,,False,70,,,True,,,Individual,test-047@seeddata.local,Rachael Byrne,1423750053,2026-08-24T16:12:40.1731238Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-01-09T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2026-01-09T00:00:00Z,unsubscribed,[],2026-01-09T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Rachael Byrne - Flex Fortnightly ,,,250.0,,4fc35d42-96b2-42e9-9a83-06bf16758917,250.0,Olena+e2@nexudus.com,2026-08-24T16:12:40.2356481Z,,[]
1418966996,True,,,,False,28,False,2026-07-01T00:00:00Z,,,2,False,71,,,True,,,Individual,test-048@seeddata.local,Danny Hale,1423750054,2026-08-24T16:12:41.0013733Z,,,,,,,,,0.0,0.0,0.0,[],410.0,14,58.57142857142857,,,,,,,False,,,False,False,2025-05-17T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2025-05-17T00:00:00Z,unsubscribed,[],2025-05-17T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Danny Hale - Hot Desk Monthly ,,,150.0,,4afb766f-4191-442a-875e-de4d970c1724,150.0,Olena+e2@nexudus.com,2026-08-24T16:12:41.0794949Z,,[]
1418966997,True,,,,False,12,False,,,,,False,72,,,True,,,Individual,test-048@seeddata.local,Danny Hale,1423750054,2026-08-24T16:12:41.8553239Z,,,,,,,,,0.0,0.0,0.0,[],,,,,,,,,,False,,,False,False,2026-05-01T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415115,Flex Fortnightly,,,,False,,250.0,250.0,False,,,,1,,,2026-05-01T00:00:00Z,unsubscribed,[],2026-05-01T00:00:00Z,,EUR,1415415115,0,2,Flex Fortnightly,250.0,,,,Danny Hale - Flex Fortnightly ,,,250.0,,9b5d141f-67c9-4f2c-985d-be4de820eb7d,250.0,Olena+e2@nexudus.com,2026-08-24T16:12:41.9178125Z,,[]
1418966920,True,,,,False,22,False,2025-07-27T00:00:00Z,,,11,False,73,,,True,,,Individual,test-049@seeddata.local,Wayne Davidson,1423750055,2026-08-24T16:12:42.7994495Z,,,,,,,,,0.0,0.0,0.0,[],134.0,4,19.142857142857142,,,,,,,False,,,False,False,2025-03-15T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2025-03-15T00:00:00Z,ending_soon,[],2025-03-15T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Wayne Davidson - Hot Desk Monthly ,,,150.0,,06cf720e-a77d-40eb-8b28-98799a62b937,150.0,Olena+e2@nexudus.com,2026-08-24T16:12:42.87758Z,,[]
1418966921,True,,,,False,9,False,2026-11-09T00:00:00Z,,,7,False,74,2026-07-27T00:00:00Z,,True,,,Individual,test-049@seeddata.local,Wayne Davidson,1423750055,2026-08-24T16:12:43.6757579Z,,,,,,,,,0.0,0.0,0.0,[],470.0,16,67.14285714285714,,,,,,,False,,,False,False,2025-07-27T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415012,Private Office Large,,,1883.84,False,,1883.84,1883.84,False,,,,1,,,2025-07-27T00:00:00Z,ending_soon,[],2025-07-27T00:00:00Z,,EUR,1415415012,1,0,Private Office Large,2000.0,365.0,12,52.142857142857146,Wayne Davidson - Private Office Large ,,,1883.84,,642675ae-318a-4768-b410-6910f66f5ba9,1883.84,Olena+e2@nexudus.com,2026-08-24T16:12:43.753878Z,2000.0,[]
1418966998,True,,,,False,20,False,2026-01-26T00:00:00Z,,,11,False,75,,,True,,,Individual,test-050@seeddata.local,Chelsea Powell,1423750056,2026-08-24T16:12:44.6138053Z,,,,,,,,,0.0,0.0,0.0,[],130.0,4,18.571428571428573,,,,,,,False,,,False,False,2025-09-18T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415011,Hot Desk Monthly,,,,False,,150.0,150.0,False,,,,1,,,2025-09-18T00:00:00Z,ending_soon,[],2025-09-18T00:00:00Z,,EUR,1415415011,1,0,Hot Desk Monthly,150.0,,,,Chelsea Powell - Hot Desk Monthly ,,,150.0,,71c5686f-3e6b-42df-97b2-e9dc9cad5c20,150.0,Olena+e2@nexudus.com,2026-08-24T16:12:44.7544283Z,,[]
1418966922,True,,,,False,11,False,2026-11-18T00:00:00Z,,,6,False,76,2026-07-26T00:00:00Z,,True,,,Individual,test-050@seeddata.local,Chelsea Powell,1423750056,2026-08-24T16:12:45.5507647Z,,,,,,,,,0.0,0.0,0.0,[],296.0,10,42.285714285714285,,,,,,,False,,,False,False,2026-01-26T00:00:00Z,False,,1421022733,MAIN_E2 (PARENT Location),,False,,1415415013,Hot Desk Quarterly,,,,False,,400.0,400.0,False,,,,1,,,2026-01-26T00:00:00Z,ending_soon,[],2026-01-26T00:00:00Z,,EUR,1415415013,3,0,Hot Desk Quarterly,400.0,181.0,6,25.857142857142858,Chelsea Powell - Hot Desk Quarterly ,,,400.0,,5161a742-122e-48d4-92fc-0b8b2d59bce9,400.0,Olena+e2@nexudus.com,2026-08-24T16:12:45.6132613Z,,[]
