Id,AutoTransferToStorecove,AutoTransferToXeroOrQuickBooks,BillToAddress,BillToBankAccount,BillToCity,BillToCountryId,BillToCountryName,BillToCountryTwoDigitsCode,BillToFax,BillToName,BillToPhone,BillToPostCode,BillToState,BillToTaxIDNumber,BusinessId,BusinessName,ContractGuid,CoworkerBillingEmail,CoworkerCardNumber,CoworkerCompanyName,CoworkerDoNotProcessInvoicesAutomatically,CoworkerEnableGoCardlessPayments,CoworkerFullName,CoworkerGoCardlessContractNumber,CoworkerId,CoworkerNotifyOnFailedPayment,CoworkerNotifyOnNewInvoice,CoworkerNotifyOnNewPayment,CoworkerRegularPaymentContractNumber,CoworkerRegularPaymentProvider,CoworkerTeamNames,CreatedOn,CreditNote,CreditedAmount,CreditedInvoiceId,CurrencyCode,CurrencyId,CustomData,CustomFields,Description,DiscountAmount,DiscoveredInvoiceId,DoNotApplyCreditAutomatically,Draft,DueAmount,DueDate,DueDateFormated,GoCardlessReference,HasTemporaryInvoiceNumber,InvoiceFromDate,InvoiceLines,InvoiceNumber,InvoiceToDate,IsDue,IsNew,LocalizationDetails,MoloniInvoiceTransferred,MoloniPaymentTransferred,NexKioskTransactionId,OriginalInvoiceGuid,OriginalInvoiceId,Paid,PaidAmount,PaidOn,PaymentReference,PurchaseOrder,QuickbooksInvoiceTransfered,QuickbooksPaymentTransfered,ReceivedAmount,Refunded,RefundedAmount,RefundedOn,Sent,SentOn,StorecoveInvoiceStatus,StorecoveUniqueId,SystemId,TaxAmount,ToStringText,TotalAmount,TotalAmountFormated,UniqueId,UpdatedBy,UpdatedOn,Void,WaitingForInvoiceNumber,XeroInvoiceTransfered,XeroPaymentTransfered
1429950817,False,False,Not Available,,Not Available,1195,Spain,ES,,Glen Hawkins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),ccd407f4-d6ae-4205-b329-40995062b471,,,,False,False,Glen Hawkins,,1423807157,True,True,True,,1,,2026-08-25T20:01:37Z,False,0.0,,EUR,3003,,,"Flex Weekly, Mail Handling",0.0,1429950817,False,False,64.93,2026-08-28T20:01:37Z,8/28/2026 8:01 PM,,False,2026-02-07T23:00:00Z,,INV-0146,2026-02-14T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0146,,False,False,0.0,False,0.0,,True,2026-08-25T20:02:43Z,1,,,0.0,INV-0146,64.93,64.93,350bb4c5-6d25-409e-a9ad-02c79a4fe73f,[System],2026-08-25T20:02:46Z,False,False,False,False
1429950822,False,False,Not Available,,Not Available,1195,Spain,ES,,Heather Thompson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),ae7264fc-f43e-45d4-9d24-51f1d08b69ae,,,,False,False,Heather Thompson,,1423807148,True,True,True,,1,,2026-08-25T20:01:38Z,False,0.0,,EUR,3003,,,"Hot Desk Quarterly, 10-Visit Pass [25/08/2026]",0.0,1429950822,False,False,600.0,2026-08-28T20:01:38Z,8/28/2026 8:01 PM,,False,2025-02-21T23:00:00Z,,INV-0147,2025-05-21T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0147,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:08Z,1,,,0.0,INV-0147,600.0,600.00,7eddbfe6-1740-4aac-8663-793a9747ff7f,[System],2026-08-25T20:03:13Z,False,False,False,False
1429950824,False,False,Not Available,,Not Available,1195,Spain,ES,,Bruce Cross,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),4128ecac-aa3c-4b3e-b6fc-275fe411b795,,,,False,False,Bruce Cross,,1423806953,True,True,True,,1,,2026-08-25T20:01:38Z,False,0.0,,EUR,3003,,,"Hot Desk Quarterly, Evening Pass [25/08/2026], Parking Space, Coffee & Networking: General Admission (Bruce Cross)",0.0,1429950824,False,False,485.0,2026-08-28T20:01:38Z,8/28/2026 8:01 PM,,False,2025-01-19T23:00:00Z,,INV-0148,2025-04-19T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0148,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:36Z,1,,,0.0,INV-0148,485.0,485.00,cffadd49-ff25-47b4-9e3e-a9bc11df6a6c,[System],2026-08-25T20:03:38Z,False,False,False,False
1429950827,False,False,Not Available,,Not Available,1195,Spain,ES,,Glen Hawkins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),bb5cc407-6124-4726-8a18-bc3c30a59991,,,,False,False,Glen Hawkins,,1423807157,True,True,True,,1,,2026-08-25T20:01:39Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling",0.0,1429950827,False,False,370.0,2026-08-28T20:01:39Z,8/28/2026 8:01 PM,,False,2026-05-12T22:00:00Z,,INV-0150,2026-06-12T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0150,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:45Z,1,,,0.0,INV-0150,370.0,370.00,3be51f32-2013-479b-95ca-6b2a0986b4b9,[System],2026-08-25T20:03:46Z,False,False,False,False
1429950826,False,False,Not Available,,Not Available,1195,Spain,ES,,Lesley Humphries,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),7c0c21aa-68cb-4e8c-a79d-bfd5f1b84d1a,,,,False,False,Lesley Humphries,,1423807149,True,True,True,,1,,2026-08-25T20:01:39Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, 10-Visit Pass [25/08/2026], - Catering - Lunch",0.0,1429950826,False,False,365.0,2026-08-28T20:01:38Z,8/28/2026 8:01 PM,,False,2025-01-24T23:00:00Z,,INV-0151,2025-02-24T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0151,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:47Z,1,,,0.0,INV-0151,365.0,365.00,6fa1c6fc-01cc-4d95-9af6-ad32c83965ed,[System],2026-08-25T20:03:47Z,False,False,False,False
1429951538,False,False,Not Available,,Not Available,1195,Spain,ES,,Suzanne Phillips,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),7f0f1a8c-3ca8-4617-ba11-750067c207e1,,,,False,False,Suzanne Phillips,,1423807155,True,True,True,,1,,2026-08-25T20:01:40Z,False,0.0,,EUR,3003,,,"Flex Weekly, Parking Space",0.0,1429951538,False,False,125.0,2026-08-28T20:01:40Z,8/28/2026 8:01 PM,,False,2026-07-09T22:00:00Z,,INV-0152,2026-07-16T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0152,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:48Z,1,,,0.0,INV-0152,125.0,125.00,48e3828e-035b-4cc9-b3c6-cd793c482e1b,[System],2026-08-25T20:03:48Z,False,False,False,False
1429951540,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),26a1c65c-e9f2-4046-bc10-1c51f17cf495,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-25T20:01:40Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429951540,False,False,2000.0,2026-08-28T20:01:40Z,8/28/2026 8:01 PM,,False,2026-04-22T22:00:00Z,,INV-0154,2026-05-22T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0154,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:49Z,1,,,0.0,INV-0154,2000.0,2000.00,abf14023-c282-4429-bc38-62eb06512ba5,[System],2026-08-25T20:03:49Z,False,False,False,False
1429951543,False,False,Not Available,,Not Available,1195,Spain,ES,,Suzanne Phillips,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),950eca22-a893-4bf2-8a07-e8f9121f66eb,,,,False,False,Suzanne Phillips,,1423807155,True,True,True,,1,,2026-08-25T20:01:41Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling",0.0,1429951543,False,False,370.0,2026-08-28T20:01:41Z,8/28/2026 8:01 PM,,False,2026-08-04T22:00:00Z,,INV-0156,2026-09-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0156,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:50Z,1,,,0.0,INV-0156,370.0,370.00,696f36da-1883-431a-961e-a7fb9b8e889d,[System],2026-08-25T20:03:50Z,False,False,False,False
1429950956,False,False,Not Available,,Not Available,1195,Spain,ES,,Jonathan Middleton,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),995e8500-b723-4577-a8ec-c27f2d4035c8,,,,False,False,Jonathan Middleton,,1423807146,True,True,True,,1,Delta Ventures,2026-08-25T20:01:41Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Half Day Pass [25/08/2026], Parking Space, Holiday Party: General Admission (Jonathan Middleton)",0.0,1429950956,False,False,365.0,2026-08-28T20:01:41Z,8/28/2026 8:01 PM,,False,2025-11-16T23:00:00Z,,INV-0157,2025-11-30T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0157,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:50Z,1,,,0.0,INV-0157,365.0,365.00,3d5848de-de7b-4f1a-b5d8-be67c205dd2b,[System],2026-08-25T20:03:50Z,False,False,False,False
1429951542,False,False,Not Available,,Not Available,1195,Spain,ES,,Diane Newman,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),fd4860d5-0a66-4859-b7d0-a1884b4a31b7,,,,False,False,Diane Newman,,1423807128,True,True,True,,1,Delta Ventures,2026-08-25T20:01:41Z,False,0.0,,EUR,3003,,,"Hot Desk Quarterly, Parking Space",0.0,1429951542,False,False,475.0,2026-08-28T20:01:41Z,8/28/2026 8:01 PM,,False,2026-06-19T22:00:00Z,,INV-0158,2026-09-19T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0158,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:50Z,1,,,0.0,INV-0158,475.0,475.00,41d8aa62-01af-4e78-bddb-9fd94997ccdb,[System],2026-08-25T20:03:50Z,False,False,False,False
1429950957,False,False,Not Available,,Not Available,1195,Spain,ES,,Ellie Lee,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),7f5c3879-13f2-47ab-ac66-a597ee8f62ee,,,,False,False,Ellie Lee,,1423807145,True,True,True,,1,CloudNine Labs,2026-08-25T20:01:41Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Weekly Networking Lunch: General Admission (Ellie Lee)",0.0,1429950957,False,False,160.0,2026-08-28T20:01:41Z,8/28/2026 8:01 PM,,False,2025-03-15T23:00:00Z,,INV-0159,2025-04-15T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0159,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:51Z,1,,,0.0,INV-0159,160.0,160.00,5373a8f1-eaca-4f36-a42b-d74704a92a6e,[System],2026-08-25T20:03:51Z,False,False,False,False
1429950959,False,False,Not Available,,Not Available,1195,Spain,ES,,Ellie Lee,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),5d427b4e-c15f-4a36-8c82-42381d078ec5,,,,False,False,Ellie Lee,,1423807145,True,True,True,,1,CloudNine Labs,2026-08-25T20:01:42Z,False,0.0,,EUR,3003,,,Flex Weekly,0.0,1429950959,False,False,50.0,2026-08-28T20:01:42Z,8/28/2026 8:01 PM,,False,2025-09-27T22:00:00Z,,INV-0160,2025-10-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0160,,False,False,0.0,False,0.0,,True,2026-08-25T20:03:51Z,1,,,0.0,INV-0160,50.0,50.00,d3ee0ada-1219-4374-a106-4fa587ab0180,[System],2026-08-25T20:03:51Z,False,False,False,False
1429951517,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Griffiths,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),98b2ac8f-475a-4038-8609-c3387d034106,,,,False,False,Stanley Griffiths,,1423806940,True,True,True,,1,Acme Corp,2026-08-25T20:38:27Z,False,0.0,,EUR,3003,,,"Flex Weekly, Storage Locker, Dedicated Desk Monthly (Victor Harrison), Parking Space (Victor Harrison), Dedicated Desk Monthly (Victor Harrison), Parking Space (Victor Harrison), Flex Fortnightly (Robin Andrews), Private Office Small (Ashley Smith), Mail Handling (Ashley Smith), Flex Fortnightly (Robin Andrews), Dedicated Desk Monthly (Victor Harrison), Parking Space (Victor Harrison), Flex Fortnightly (Robin Andrews), Private Office Small (Ashley Smith), Mail Handling (Ashley Smith), Dedicated Desk Monthly (Victor Harrison), Parking Space (Victor Harrison), Private Office Small (Ashley Smith), Mail Handling (Ashley Smith), Private Office Small (Ashley Smith), Mail Handling (Ashley Smith), Hot Desk Monthly (Leanne Foster), Mail Handling (Leanne Foster), Hot Desk Monthly (Leanne Foster), Mail Handling (Leanne Foster), Hot Desk Monthly (Leanne Foster), Mail Handling (Leanne Foster), Flex Fortnightly (Ashley Smith), Parking Space (Ashley Smith), Flex Fortnightly (Ashley Smith), Parking Space (Ashley Smith), Hot Desk Monthly (Leanne Foster), Mail Handling (Leanne Foster), Flex Fortnightly (Ashley Smith), Parking Space (Ashley Smith), Hot Desk Quarterly (Teresa Hopkins)",0.0,1429951517,False,False,8609.67,2026-08-28T20:38:27Z,8/28/2026 8:38 PM,,False,2025-05-10T22:00:00Z,,INV-0168,2025-05-17T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0168,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0168,8609.67,8609.67,2f90805a-4724-4fd8-a214-b215ce9242de,Olena+e2@nexudus.com,2026-08-25T20:38:27Z,False,False,False,False
1429951422,False,False,Not Available,,Not Available,1195,Spain,ES,,Diane Newman,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),d0e0f13b-7d3e-41fe-a05a-f7488fe8f088,,,,False,False,Diane Newman,,1423807128,True,True,True,,1,Delta Ventures,2026-08-25T20:38:29Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429951422,False,False,380.0,2026-08-28T20:38:29Z,8/28/2026 8:38 PM,,False,2026-03-17T23:00:00Z,,INV-0169,2026-04-17T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0169,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0169,380.0,380.00,73547116-ced6-4d87-8acc-82daadc3b5f8,Olena+e2@nexudus.com,2026-08-25T20:38:29Z,False,False,False,False
1429951423,False,False,Not Available,,Not Available,1195,Spain,ES,,Sian Cox,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),41e0155f-37b5-4878-8b18-8efdab992fb1,,,,False,False,Sian Cox,,1423807129,True,True,True,,1,CloudNine Labs,2026-08-25T20:38:30Z,False,0.0,,EUR,3003,,,Hot Desk Quarterly,0.0,1429951423,False,False,359.14,2026-08-28T20:38:30Z,8/28/2026 8:38 PM,,False,2026-03-13T23:00:00Z,,INV-0170,2026-06-13T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0170,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0170,359.14,359.14,876ca85b-b894-42c7-be58-3ffe08efab1d,Olena+e2@nexudus.com,2026-08-25T20:38:30Z,False,False,False,False
1429951518,False,False,Not Available,,Not Available,1195,Spain,ES,,Mary Higgins,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),c3e3e2eb-6035-4462-9876-89d5f059199d,,,,False,False,Mary Higgins,,1423807131,True,True,True,,1,CloudNine Labs,2026-08-25T20:38:32Z,False,0.0,,EUR,3003,,,"Private Office Annual, Parking Space",0.0,1429951518,False,False,12075.0,2026-08-28T20:38:32Z,8/28/2026 8:38 PM,,False,2031-06-14T22:00:00Z,,INV-0171,2032-06-14T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0171,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0171,12075.0,12075.00,6df1006e-0fb1-4308-9c76-82a26e574acb,Olena+e2@nexudus.com,2026-08-25T20:38:32Z,False,False,False,False
1429951519,False,False,Not Available,,Not Available,1195,Spain,ES,,Colin Lloyd,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),deb914d0-ec9e-45b0-8927-b1f8a20aa6bf,,,,False,False,Colin Lloyd,,1423807132,True,True,True,,1,Delta Ventures,2026-08-25T20:38:33Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429951519,False,False,325.0,2026-08-28T20:38:33Z,8/28/2026 8:38 PM,,False,2025-09-07T22:00:00Z,,INV-0172,2025-09-21T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0172,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0172,325.0,325.00,827cd8ee-ab78-4b27-81d7-7cadf0769c7f,Olena+e2@nexudus.com,2026-08-25T20:38:33Z,False,False,False,False
1429951520,False,False,Not Available,,Not Available,1195,Spain,ES,,Heather Ryan,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),05d57e40-8523-4290-87a0-5c3f06ee7d2b,,,,False,False,Heather Ryan,,1423807133,True,True,True,,1,Bright Studio,2026-08-25T20:38:35Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker, Flex Fortnightly (Leslie Warner), Parking Space (Leslie Warner)",0.0,1429951520,False,False,684.93,2026-08-28T20:38:35Z,8/28/2026 8:38 PM,,False,2025-05-24T22:00:00Z,,INV-0173,2025-06-24T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0173,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0173,684.93,684.93,112b01ae-e6e8-4ecc-93a5-5048ca909218,Olena+e2@nexudus.com,2026-08-25T20:38:35Z,False,False,False,False
1429951424,False,False,Not Available,,Not Available,1195,Spain,ES,,Samantha Quinn,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),1657f767-e59a-49fc-a23b-effc1bee7fee,,,,False,False,Samantha Quinn,,1423807134,True,True,True,,1,Echo Digital,2026-08-25T20:38:37Z,False,0.0,,EUR,3003,,,"Private Office Large, Dedicated Desk Monthly (Sarah Reed), Parking Space (Sarah Reed), Dedicated Desk Monthly (Sarah Reed), Parking Space (Sarah Reed), Flex Fortnightly (Paula Harvey), Mail Handling (Paula Harvey), Private Office Large (Jay Rees), Dedicated Desk Monthly (Janice Glover)",0.0,1429951424,False,False,5396.87,2026-08-28T20:38:37Z,8/28/2026 8:38 PM,,False,2025-07-04T22:00:00Z,,INV-0174,2025-08-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0174,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0174,5396.87,5396.87,1e60c3f6-a034-414a-8d6d-e292077a4f0d,Olena+e2@nexudus.com,2026-08-25T20:38:37Z,False,False,False,False
1429951425,False,False,Not Available,,Not Available,1195,Spain,ES,,Francesca White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2ea47e1e-3154-4e0a-89fd-6878233ad8fa,,,,False,False,Francesca White,,1423806943,True,True,True,,1,Delta Ventures,2026-08-25T20:38:38Z,False,0.0,,EUR,3003,,,Private Office Small,0.0,1429951425,False,False,1200.0,2026-08-28T20:38:38Z,8/28/2026 8:38 PM,,False,2025-07-08T22:00:00Z,,INV-0175,2025-08-08T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0175,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0175,1200.0,1200.00,21c3592a-e8c6-4e36-8305-d798e3e70da8,Olena+e2@nexudus.com,2026-08-25T20:38:38Z,False,False,False,False
1429951426,False,False,Not Available,,Not Available,1195,Spain,ES,,Kerry White,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),c2034b47-1027-4fec-b92a-064d48bdd135,,,,False,False,Kerry White,,1423807136,True,True,True,,1,CloudNine Labs,2026-08-25T20:38:40Z,False,0.0,,EUR,3003,,,Private Office Large,0.0,1429951426,False,False,2000.0,2026-08-28T20:38:40Z,8/28/2026 8:38 PM,,False,2025-07-05T22:00:00Z,,INV-0176,2025-08-05T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0176,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0176,2000.0,2000.00,1adacf16-163b-41ea-bd25-6e5253bf992c,Olena+e2@nexudus.com,2026-08-25T20:38:40Z,False,False,False,False
1429951427,False,False,Not Available,,Not Available,1195,Spain,ES,,Leigh Butler,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),d8fcb41e-c8fa-433d-908b-60666b7f302a,,,,False,False,Leigh Butler,,1423806946,True,True,True,,1,Delta Ventures,2026-08-25T20:38:45Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Storage Locker",0.0,1429951427,False,False,380.0,2026-08-28T20:38:45Z,8/28/2026 8:38 PM,,False,2026-11-01T23:00:00Z,,INV-0177,2026-12-01T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0177,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0177,380.0,380.00,6846d4ce-a2f1-49bd-adbc-bd74836de9b9,Olena+e2@nexudus.com,2026-08-25T20:38:45Z,False,False,False,False
1429951521,False,False,Not Available,,Not Available,1195,Spain,ES,,Billy Norton,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),23fa1f46-b5ce-4acd-9a0f-b4473d61fae1,,,,False,False,Billy Norton,,1423807141,True,True,True,,1,Delta Ventures,2026-08-25T20:38:48Z,False,0.0,,EUR,3003,,,"Hot Desk Quarterly, Parking Space",0.0,1429951521,False,False,475.0,2026-08-28T20:38:47Z,8/28/2026 8:38 PM,,False,2027-10-17T22:00:00Z,,INV-0178,2028-01-17T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0178,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0178,475.0,475.00,3b3fc10d-b1d7-4758-87b3-4fbaa930bdd5,Olena+e2@nexudus.com,2026-08-25T20:38:48Z,False,False,False,False
1429951428,False,False,Not Available,,Not Available,1195,Spain,ES,,Dylan Young,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),58cae1f6-208f-465a-94fd-3dda8406c288,,,,False,False,Dylan Young,,1423806948,True,True,True,,1,CloudNine Labs,2026-08-25T20:38:49Z,False,0.0,,EUR,3003,,,"Hot Desk Monthly, Mail Handling",0.0,1429951428,False,False,170.0,2026-08-28T20:38:49Z,8/28/2026 8:38 PM,,False,2026-12-24T23:00:00Z,,INV-0179,2027-01-24T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0179,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0179,170.0,170.00,6df4a993-bb42-47df-98f9-410725384f69,Olena+e2@nexudus.com,2026-08-25T20:38:49Z,False,False,False,False
1429951522,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacob Robinson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),0b99228e-caff-4aa9-9654-baf383c41be4,,,,False,False,Jacob Robinson,,1423807144,True,True,True,,1,Delta Ventures,2026-08-25T20:38:52Z,False,0.0,,EUR,3003,,,"Private Office Annual, Storage Locker",0.0,1429951522,False,False,12030.0,2026-08-28T20:38:52Z,8/28/2026 8:38 PM,,False,2030-06-02T22:00:00Z,,INV-0180,2031-06-02T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0180,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0180,12030.0,12030.00,33ce8851-7657-48f6-b1bc-406a853524fb,Olena+e2@nexudus.com,2026-08-25T20:38:52Z,False,False,False,False
1429951429,False,False,Not Available,,Not Available,1195,Spain,ES,,Megan Taylor,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),41332a58-04d0-4722-aca4-36963b1503e8,,,,False,False,Megan Taylor,,1423806950,True,True,True,,1,CloudNine Labs,2026-08-25T20:38:53Z,False,0.0,,EUR,3003,,,"Dedicated Desk Monthly, Mail Handling",0.0,1429951429,False,False,335.34,2026-08-28T20:38:52Z,8/28/2026 8:38 PM,,False,2026-09-04T22:00:00Z,,INV-0181,2026-10-04T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0181,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0181,335.34,335.34,91a21390-fda9-4ddb-b79a-c8b07d7ca925,Olena+e2@nexudus.com,2026-08-25T20:38:53Z,False,False,False,False
1429951523,False,False,Not Available,,Not Available,1195,Spain,ES,,Jessica Dixon,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),4b53d880-9f48-413b-ae36-19577fb6e8ec,,,,False,False,Jessica Dixon,,1423807150,True,True,True,,1,,2026-08-25T20:38:53Z,False,0.0,,EUR,3003,,,Hot Desk Quarterly,0.0,1429951523,False,False,352.56,2026-08-28T20:38:53Z,8/28/2026 8:38 PM,,False,2027-08-14T22:00:00Z,,INV-0182,2027-11-14T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0182,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0182,352.56,352.56,17927ed5-19ca-4529-af7c-2390500dbe97,Olena+e2@nexudus.com,2026-08-25T20:38:53Z,False,False,False,False
1429951524,False,False,Not Available,,Not Available,1195,Spain,ES,,Stanley Holmes,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),71cddcc6-d3b1-41d0-aad5-64b224327998,,,,False,False,Stanley Holmes,,1423807151,True,True,True,,1,,2026-08-25T20:38:54Z,False,0.0,,EUR,3003,,,Hot Desk Monthly,0.0,1429951524,False,False,130.75,2026-08-28T20:38:54Z,8/28/2026 8:38 PM,,False,2026-11-09T23:00:00Z,,INV-0183,2026-12-09T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0183,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0183,130.75,130.75,f5c44054-89b3-49b2-8452-f185449cd4ad,Olena+e2@nexudus.com,2026-08-25T20:38:54Z,False,False,False,False
1429951430,False,False,Not Available,,Not Available,1195,Spain,ES,,Gerald Richardson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2e6e2db8-0894-4575-827e-d5d4910edee6,,,,False,False,Gerald Richardson,,1423807152,True,True,True,,1,,2026-08-25T20:38:55Z,False,0.0,,EUR,3003,,,Dedicated Desk Monthly,0.0,1429951430,False,False,330.98,2026-08-28T20:38:55Z,8/28/2026 8:38 PM,,False,2026-12-07T23:00:00Z,,INV-0184,2027-01-07T23:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0184,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0184,330.98,330.98,8532c8bb-a44a-486f-a651-f10ad813743d,Olena+e2@nexudus.com,2026-08-25T20:38:55Z,False,False,False,False
1429951525,False,False,Not Available,,Not Available,1195,Spain,ES,,Jacqueline Wilson,,Not Available,Not Available,,1421022733,MAIN_E2 (PARENT Location),2cadbe78-c732-4476-861a-9bc67be72c08,,,,False,False,Jacqueline Wilson,,1423807153,True,True,True,,1,,2026-08-25T20:38:56Z,False,0.0,,EUR,3003,,,"Flex Fortnightly, Parking Space",0.0,1429951525,False,False,325.0,2026-08-28T20:38:56Z,8/28/2026 8:38 PM,,False,2026-04-30T22:00:00Z,,INV-0185,2026-05-14T22:00:00Z,False,False,,False,False,,,,False,0.0,,INV-0185,,False,False,0.0,False,0.0,,False,,1,,,0.0,INV-0185,325.0,325.00,8db1dae5-8dd9-438c-9740-b694b890d00c,Olena+e2@nexudus.com,2026-08-25T20:38:56Z,False,False,False,False
